id,name,address,lat,lng,disabled,diaper,hours,male_toilet,male_urinal,female_toilet,emergency_bell,cctv,data_date
pd-180,덕안주유소,경기도 광명시 오리로 270 (소하동),37.4268099805,126.8814871042,false,true,00:00~00:00,1,2,2,false,true,2024-06-13
pd-181,철산배수지 화장실,경기도 광명시 가림로201번안길 14-4,37.4738511913,126.8614808036,true,true,00:00~00:00,1,1,4,true,false,2024-06-13
pd-182,하안4동 행정복지센터,경기도 광명시 안현로 54,37.4657110209,126.8777290873,true,true,09:00~18:00,5,4,6,true,true,2024-06-13
pd-183,광명장애인종합복지관,경기도 광명시 목감로 120,37.4789283486,126.8466410637,true,true,09:00~18:00,0,10,0,true,true,2024-06-13
pd-184,광명5동 행정복지센터,경기도 광명시 너부대로35번길 20,37.4787618494,126.8475020804,true,true,09:00~18:00,9,6,17,true,true,2024-06-13
pd-185,광명동굴 (코끼리차 주차장),경기도 광명시 소하동 1132,37.4303303476,126.8750641778,false,true,00:00~00:00,1,1,2,true,false,2024-06-13
pd-186,광명문화원,경기도 광명시 철망산로 42,37.4678532158,126.8737420595,true,true,09:00~18:00,3,6,8,true,false,2024-06-13
pd-187,너부대근린공원,경기도 광명시 목감로 120,37.4802436372,126.8465165083,true,true,00:00~00:00,0,1,2,true,true,2024-06-13
pd-188,큰사랑주유소,"경기도 광명시 금오로 659 (옥길동, 큰사랑주유소)",37.4597450082,126.8316902533,false,true,00:00~00:00,1,1,2,false,true,2024-06-13
pd-189,한내근린공원(소하초),경기도 광명시 소하일로 51,37.4454569829,126.8879923302,false,true,00:00~00:00,1,2,2,true,false,2024-06-13
pd-190,광명스피돔,"경기도 광명시 광명로 721 (광명동, 광명시돔경륜장)",37.4699014625,126.8458601759,true,true,00:00~00:00,4,6,6,false,true,2024-06-13
pd-191,시립하안종합사회복지관,경기도 광명시 하안로 238,37.4601397538,126.884446569,true,true,09:00~20:00,10,13,13,true,true,2024-06-13
pd-192,광명효요양병원,경기도 광명시 오리로 352 (소하동),37.433984238,126.8796534433,false,true,00:00~00:00,1,2,2,true,false,2024-06-13
pd-193,광명전통시장 공영주차장,경기도 광명시 광명로 938,37.482342335,126.8561009588,true,true,09:00~22:00,1,0,2,true,false,2024-06-13
pd-194,크로앙스,"경기도 광명시 오리로 970 (광명동, 크로앙스)",37.4794646202,126.8556619346,true,true,00:00~00:00,18,24,26,true,false,2024-06-13
pd-195,소하1동 행정복지센터,경기도 광명시 소하로 25,37.4522553122,126.8849182084,true,true,09:00~18:00,4,6,10,true,true,2024-06-13
pd-196,광명도서관,경기도 광명시 원광명안로 48,37.4653532721,126.8514294536,true,true,07:00~23:00,21,21,21,true,true,2024-06-13
pd-197,현충근린공원,경기도 광명시 연서일로 10,37.4828760646,126.8647830117,true,true,00:00~00:00,0,1,1,true,false,2024-06-13
pd-198,어린이교통공원,경기도 광명시 소하로 21,37.4509652537,126.8856523987,true,true,00:00~00:00,2,1,3,true,false,2024-06-13
pd-199,꿈동산어린이공원,경기도 광명시 광명로775번길 9,37.469625823,126.8473811046,true,true,00:00~00:00,0,0,1,true,true,2024-06-13
pd-200,아크포레자이위브 1단지,"경기도 광명시 새터로 44-7 (광명동, 광명아크포레자이위브)",37.4721570042,126.8560978722,true,true,00:00~00:00,1,2,2,true,false,2024-06-13
pd-201,우리또래어린이공원,경기도 광명시 덕단이로9번길 12,37.4672147981,126.8501781494,true,true,00:00~00:00,0,2,2,true,false,2024-06-13
pd-202,홍우빌딩,경기도 광명시 범안로 992,37.4591862466,126.87451539,false,true,00:00~00:00,2,2,2,true,false,2024-06-13
pd-203,광명등기소,경기도 광명시 철산로 3-16,37.4771546929,126.8668785281,true,true,09:00~18:00,2,1,4,true,false,2024-06-13
pd-204,향군회관,경기도 광명시 덕단이로 54,37.4652952892,126.8540081936,false,true,00:00~00:00,1,0,1,true,true,2024-06-13
pd-205,뉴코아아울렛,"경기도 광명시 하안로287번길 8 (하안동, 뉴코아아울렛)",37.4611586121,126.8793385524,true,true,00:00~00:00,4,4,26,true,true,2024-06-13
pd-206,현대테라타워,경기도 광명시 오리로651번길 10,37.4593634078,126.875351518,true,true,00:00~00:00,2,2,4,true,false,2024-06-13
pd-207,시립광명종합사회복지관,경기도 광명시 오리로 1018,37.4809053962,126.8504693907,true,true,08:00~19:00,12,13,21,true,true,2024-06-13
pd-208,철산도서관,경기도 광명시 철산로 56,37.4770228014,126.872568492,true,true,07:00~23:00,6,18,30,true,true,2024-06-13
pd-209,목감천 공중화장실(광남화장실),경기도 광명시 광명7동 397-3(광남교),37.4710194881,126.8452077685,false,true,00:00~00:00,2,2,3,true,true,2024-06-13
pd-210,광명시청,경기도 광명시 시청로 20,37.477095356,126.8642212135,true,true,09:00~18:00,39,45,35,false,true,2024-06-13
pd-211,안양천 공중화장실(소하화장실),경기도 광명시 소하동 524,37.4439125503,126.8974835677,true,true,00:00~00:00,1,2,2,true,true,2024-06-13
pd-212,AK 플라자 광명점,경기도 광명시 양지로 17,37.4186779767,126.8828875175,true,true,00:00~00:00,7,5,46,true,false,2024-06-13
pd-213,소하노인종합복지관,경기도 광명시 소하로 25,37.4522553122,126.8849182084,true,true,09:00~18:00,9,13,21,true,true,2024-06-13
pd-214,광덕빌딩,경기도 광명시 오리로 853,37.4745122029,126.8665954646,true,true,00:00~00:00,4,5,6,true,false,2024-06-13
pd-215,디딤청소년활동센터,경기도 광명시 성채로 52,37.4321123894,126.880222743,true,true,09:00~22:00,2,3,3,true,true,2024-06-13
pd-216,영당말근린공원,경기도 광명시 오리로348번길 22,37.4337437889,126.8823461113,true,true,00:00~00:00,3,4,6,true,false,2024-06-13
pd-217,광명국민체육센터,경기도 광명시 사성로 74,37.4868017616,126.8656773005,true,true,06:00~22:00,4,4,6,true,false,2024-06-13
pd-218,명동빌딩,경기도 광명시 철산로 27 (철산동),37.4768324593,126.868984872,false,true,0800~23:00,1,2,2,true,false,2024-06-13
pd-219,KTX주유소,경기도 광명시 오리로 121 (일직동),37.4140576489,126.8784278777,false,true,00:00~00:00,2,2,2,false,false,2024-06-13
pd-220,하안3동 우체국,경기도 광명시 금당로 45,37.4599703227,126.8830684695,false,true,09:00~18:00,1,2,1,true,false,2024-06-13
pd-221,통일주유소,"경기도 광명시 광명로 561 (노온사동, 통일주유소)",37.4507594933,126.844749343,false,true,00:00~00:00,1,2,2,false,true,2024-06-13
pd-222,이케아,"경기도 광명시 일직로 17 (일직동, 이케아광명점)",37.4242749767,126.8827963758,true,true,00:00~00:00,20,17,20,true,true,2024-06-13
pd-223,고속철주유소,경기도 광명시 광명로 207 (가학동),37.4200430534,126.8483622526,false,true,00:00~00:00,2,1,2,false,true,2024-06-13
pd-224,도덕산 공중화장실(하안5단지),경기도 광명시 하안동 산50,37.4635402669,126.8585726693,false,true,00:00~00:00,0,2,1,true,true,2024-06-13
pd-225,육아종합지원센터,경기도 광명시 성채로78번길 7,37.4323212033,126.8770787543,true,true,09:00~18:00,2,2,6,false,false,2024-06-13
pd-226,주민건강증진센터,경기도 광명시 광명로 942-1,37.4827760127,126.856289519,true,true,09:00~18:00,4,4,7,false,true,2024-06-13
pd-227,평생학습원,경기도 광명시 하안동 철망산로 2,37.4667420624,126.8698838918,true,true,09:00~21:00,17,14,45,true,true,2024-06-13
pd-228,여성비전센터,경기도 광명시 오리로366번길 6,37.4347890253,126.8801441546,true,true,06:00~22:00,5,2,16,true,false,2024-06-13
pd-229,덕안근린공원,경기도 광명시 오리로 282-11,37.4277727113,126.8848977175,false,true,00:00~00:00,1,2,2,true,false,2024-06-13
pd-230,개운어린이공원,경기도 광명시 영당안로 49,37.4369295259,126.8775266241,true,true,00:00~00:00,1,1,1,true,true,2024-06-13
pd-231,행운주유소,경기도 광명시 부광로 309 (옥길동),37.4641593606,126.8344779328,false,true,00:00~00:00,1,2,2,true,true,2024-06-13
pd-232,광명4동 주민센터,경기도 광명시 광명로888번길 26-6,37.4771336719,126.8563153005,true,true,09:00~18:00,1,2,1,true,true,2024-06-13
pd-233,햇무리어린이공원,경기도 광명시 시청로 42,37.4927768,126.8670836,true,true,00:00~00:00,0,1,1,true,true,2024-06-13
pd-234,조일프라자빌딩,"경기도 광명시 하안로288번길 15 (하안동, 조일프라자빌딩)",37.4622507497,126.8813422819,false,true,00:00~00:00,1,3,3,false,false,2024-06-13
pd-235,하안단지주유소,경기도 광명시 오리로 608 (소하동),37.4560984741,126.8803866688,false,true,00:00~00:00,1,2,2,false,true,2024-06-13
pd-236,제일빌딩,"경기도 광명시 범안로 1042 (하안동, 제일빌딩)",37.4618329979,126.8790276739,false,true,00:00~00:00,2,3,2,false,false,2024-06-13
pd-237,광명사회체육센터,"경기도 광명시 철산로 45 (철산동, 광명시사회체육센터)",37.4774115639,126.8710949543,true,true,09:00~18:00,7,11,9,true,false,2024-06-13
pd-238,"광명전통시장1(구 조합 사무실, 시간제보육실)",경기도 광명시 광명로918번길 12-1,37.4803519751,126.8564007973,true,true,09:00~22:00,3,2,4,true,false,2024-06-13
pd-239,아이플랙스,경기도 광명시 소하로 81,37.4476356555,126.884017683,true,true,00:00~00:00,2,2,2,true,false,2024-06-13
pd-240,뒷골녹지,경기도 광명시 가학동 267,37.4159411192,126.8592062586,false,true,00:00~00:00,1,1,2,true,false,2024-06-13
pd-241,소하2동 행정복지센터,경기도 광명시 성채로 52,37.4321123894,126.880222743,true,true,09:00~18:00,6,6,12,true,true,2024-06-13
pd-242,돌산배드민턴장(숲길),경기도 광명시 가림로201번안길 14-6,37.4711006503,126.8594059687,false,true,00:00~00:00,1,1,2,true,true,2024-06-13
pd-243,하안3동 행정복지센터,경기도 광명시 금당로 28,37.4587098639,126.8816202099,true,true,09:00~18:00,2,1,2,true,false,2024-06-13
pd-244,하안중앙상가,"경기도 광명시 안현로 52 (하안동, 중앙상가)",37.4655654996,126.8774815148,false,true,08:00~22:00,2,2,2,true,false,2024-06-13
pd-245,광명전통시장2(고객쉼터),경기도 광명시 광이로13번길 17-5,37.4799450904,126.8561667713,true,true,09:00~22:00,2,3,6,true,false,2024-06-13
pd-246,광명사거리역,"경기도 광명시 오리로 지하 980 (광명동, 광명사거리역)",37.4795141318,126.8548245539,true,true,05:00~01:00,3,6,9,true,true,2024-06-13
pd-247,광명무역센터,경기도 광명시 일직로 72,37.4200082868,126.8891149027,true,true,00:00~00:00,3,2,7,true,false,2024-06-13
pd-248,광명2동 행정복지센터,경기도 광명시 광명로 947,37.4833689062,126.8559224869,true,true,09:00~18:00,3,1,4,false,true,2024-06-13
pd-249,(주)새서울석유 철산주유소,경기도 광명시 오리로 883 (철산동),37.4759436201,126.8645928803,false,true,00:00~00:00,2,2,1,false,true,2024-06-13
pd-250,소하우체국,경기도 광명시 오리로 332,37.4321188533,126.8797366569,true,true,09:00~18:00,0,0,0,false,false,2024-06-13
pd-251,아크포레자이위브 2단지,"경기도 광명시 새터로 44-8 (광명동, 광명아크포레자이위브)",37.4709359758,126.8553280314,true,true,00:00~00:00,1,2,2,true,false,2024-06-13
pd-252,광일주유소,경기도 광명시 광명로 712 (광명동),37.4637223348,126.8466151,false,true,00:00~00:00,2,2,2,false,false,2024-06-13
pd-253,철산역,"경기도 광명시 철산로 지하 13 (철산동, 철산역)",37.4760245459,126.8679172443,true,true,05:00~01:00,3,5,8,true,false,2024-06-13
pd-254,사성공원,경기도 광명시 안양천로 495,37.4912648399,126.8686388915,false,true,00:00~00:00,1,2,2,true,true,2024-06-13
pd-255,in-n-out주유소,경기도 광명시 안양천로 463 (철산동),37.4890119358,126.8693914557,false,true,00:00~00:00,1,2,2,false,true,2024-06-13
pd-256,광명청소년수련관,경기도 광명시 소하일로 9,37.4461686186,126.8879073968,true,true,09:00~22:00,14,14,32,true,true,2024-06-13
pd-257,이마트,경기도 광명시 소하로 97 (소하동),37.4465293847,126.8844789638,true,true,00:00~00:00,7,7,16,false,false,2024-06-13
pd-258,현대타운,"경기도 광명시 광명로 823, 광명동",37.4729491713,126.8509679997,false,true,00:00~00:00,2,3,3,true,true,2024-06-13
pd-259,광명 21세기병원,경기도 광명시 광명로 963 (광명동),37.4846691995,126.8563524527,false,true,00:00~00:00,1,2,2,true,true,2024-06-13
pd-260,하안주공1단지종합상가,"경기도 광명시 안현로 19, 하안동",37.4645313654,126.8745274026,false,true,07:00~22:00,4,3,4,true,false,2024-06-13
pd-261,해냄청소년활동센터,경기도 광명시 광오로 38,37.4763324279,126.8482696456,true,true,09:00~22:00,2,2,2,true,false,2024-06-13
pd-262,범안셀프주유소,"경기도 광명시 범안로 864 (하안동, 범안셀프주유소)",37.4511741612,126.8645650406,false,true,00:00~00:00,2,2,1,false,false,2024-06-13
pd-263,우리어린이공원,경기도 광명시 광명동 759-14,37.472011725,126.8460648317,true,true,00:00~00:00,0,1,1,true,true,2024-06-13
pd-264,오리서원,경기도 광명시 오리로 287,37.4285174082,126.8805010378,true,true,09:00~18:00,5,5,4,false,false,2024-06-13
pd-265,광명동굴 (제2주차장),경기도 광명시 가학동 산16-1,37.4250758615,126.8655719008,false,true,00:00~00:00,2,4,8,true,false,2024-06-13
pd-266,벌말self주유소,경기도 광명시 광명로 38 (가학동),37.4056082696,126.8542159276,false,true,00:00~00:00,2,2,2,true,false,2024-06-13
pd-267,광명이편한세상센트레빌아파트나상가,경기도 광명시 오리로 801,37.4695450122,126.8681295507,false,true,00:00~00:00,2,2,4,false,false,2024-06-13
pd-268,학온주유소,경기도 광명시 광명로 627 (광명동),37.4565802928,126.844393278,false,true,00:00~00:00,1,2,1,false,true,2024-06-13
pd-269,구름산입구(산림휴양-3호),경기도 광명시 하안동   811-12,37.4556253736,126.8787395365,true,true,00:00~00:00,0,2,2,true,false,2024-06-13
pd-270,광명IC사거리주유소(백제주유소),경기도 광명시 광명로 482 (노온사동),37.4436710111,126.8473208327,false,true,00:00~00:00,1,2,1,false,true,2024-06-13
pd-271,중앙대학교 광명병원,경기도 광명시 덕안로 110,37.4245797046,126.8859245166,true,true,00:00~00:00,2,1,4,true,false,2024-06-13
pd-272,도덕산공원쉼터(방문자센터),경기도 광명시 도덕로 86-1,37.4681252126,126.8576482333,true,true,00:00~00:00,2,3,4,true,true,2024-06-13
pd-273,철망산근린공원(장미배드민턴장),경기도 광명시 철망산로 48,37.4674358518,126.8732253548,false,true,00:00~00:00,1,1,2,true,false,2024-06-13
pd-274,클래시아,경기도 광명시 일직로12번길 24,37.4208628271,126.881841161,true,true,00:00~00:00,3,3,6,true,false,2024-06-13
pd-275,새광명주유소,경기도 광명시 시청로 115 (철산동),37.486540077,126.8656229567,false,true,00:00~00:00,1,2,1,false,true,2024-06-13
pd-276,목감천 공중화장실(철산화장실),경기도 광명시 철산동 9-207(광복교),37.4908671,126.8678945,true,true,00:00~00:00,1,2,2,true,true,2024-06-13
pd-277,광생주유소,경기도 광명시 광명로 856 (광명동),37.4754832682,126.8528460983,false,true,00:00~00:00,1,2,1,false,true,2024-06-13
pd-278,SK네트윅스㈜SK서탄주유소,경기도 평택시 서탄면 발안로 1177,37.13482,127.03062,true,true,상시,0,2,2,false,false,2025-07-01
pd-279,고덕파출소,"경기도 평택시 고덕면 고덕로 297(좌교리, 고덕파출소)",37.04311,127.01903,false,true,상시,1,2,2,false,false,2025-07-01
pd-280,율북체육공원,경기도 평택시 청북읍 율북리 1151,37.057366,126.979489,true,true,상시,1,3,4,true,false,2025-07-01
pd-281,생기자리근린공원,경기도 평택시 용죽2로 11,36.9961804,127.123579,true,true,상시,2,2,1,true,true,2025-07-01
pd-282,따비쉼터,경기도 평택시 안중읍 안중리279-5,36.98849,126.929099,false,true,상시,1,1,2,false,false,2025-07-01
pd-283,학현근린공원 테니스장,경기도 평택시 안중읍 서동대로 1501,36.9897621,126.917503,true,true,상시,4,3,6,true,true,2025-07-01
pd-284,원평동행정복지센터 1층,경기도 평택시 원평2로 9,36.9892779,127.080496,true,true,상시,2,2,3,false,false,2025-07-01
pd-285,송탄출장소 4층,"경기도 평택시 경기대로 1366, 평택시청 송탄출장소 (서정동)",37.0658115,127.06509,false,true,상시,1,2,2,false,true,2025-07-01
pd-286,현덕면 농민상담소,경기도 평택시 현덕면 인광길 84,36.9673,126.9215,false,true,(평일)09:00-18:00+(주말)09:00-18:00,0,1,1,false,false,2025-07-01
pd-287,동아에너지(서탄),경기도 평택시 서탄면 발안로 1177,37.13482,127.03062,false,true,상시,1,2,2,false,false,2025-07-01
pd-288,국제중앙시장 제2공영주차장,경기도 평택시 쇼핑로 36-14(신장동),37.0805243,127.053392,false,true,상시,1,2,2,true,false,2025-07-01
